day,close,pem,pep,p20,p50,p80
2014-07-09,2923.69,40.07,95.49,30.15,33.05,37.32
2014-07-10,2880.61,40.12,95.78,30.15,33.05,37.33
2014-07-11,2876.90,40.21,96.35,30.15,33.06,37.34
2014-07-14,2892.87,41.01,99.44,30.15,33.07,37.42
2014-07-15,2927.80,40.28,96.92,30.16,33.09,37.49
2014-07-16,2925.13,40.06,94.83,30.16,33.11,37.50
2014-07-17,2907.06,39.77,93.02,30.16,33.13,37.52
2014-07-18,2890.52,40.09,95.12,30.17,33.16,37.54
2014-07-21,2897.00,39.86,93.31,30.18,33.18,37.57
2014-07-22,2894.52,40.32,97.22,30.20,33.20,37.59
2014-07-23,2931.31,39.83,92.92,30.21,33.20,37.60
2014-07-24,2919.56,39.39,90.43,30.22,33.20,37.61
2014-07-25,2938.45,39.64,92.11,30.22,33.23,37.61
2014-07-28,2967.13,40.25,95.99,30.22,33.27,37.65
2014-07-29,3035.29,40.58,98.62,30.23,33.28,37.68
2014-07-30,3057.03,40.64,98.62,30.23,33.29,37.69
2014-07-31,3058.97,40.98,99.31,30.23,33.30,37.70
2014-08-01,3089.05,40.53,98.07,30.23,33.30,37.72
2014-08-04,3058.65,40.92,99.04,30.24,33.32,37.73
2014-08-05,3111.22,41.30,99.86,30.24,33.34,37.75
2014-08-06,3118.93,41.39,99.86,30.25,33.34,37.77
2014-08-07,3122.62,41.15,99.32,30.25,33.34,37.79
2014-08-08,3086.34,41.28,99.59,30.25,33.36,37.82
2014-08-11,3100.80,41.66,99.86,30.26,33.37,37.84
2014-08-12,3146.77,41.67,99.86,30.26,33.38,37.85
2014-08-13,3150.05,41.72,99.86,30.27,33.38,37.85
2014-08-14,3151.46,41.59,99.46,30.27,33.41,37.86
2014-08-15,3129.17,41.89,99.86,30.28,33.44,37.86
2014-08-18,3162.78,42.62,99.86,30.29,33.45,37.87
2014-08-19,3196.87,42.44,99.73,30.29,33.46,37.89
2014-08-20,3203.57,42.05,99.59,30.30,33.46,37.90
2014-08-21,3197.24,42.08,99.60,30.31,33.46,37.91
2014-08-22,3192.98,42.10,99.60,30.32,33.47,37.91
2014-08-25,3212.50,41.74,99.06,30.32,33.47,37.92
2014-08-26,3186.19,41.28,97.98,30.33,33.48,37.92
2014-08-27,3143.27,41.26,97.85,30.33,33.50,37.94
2014-08-28,3153.17,40.64,95.98,30.34,33.50,37.97
2014-08-29,3128.23,40.89,96.52,30.34,33.50,38.02
2014-09-01,3163.42,41.62,98.53,30.35,33.53,38.04
2014-09-02,3204.55,42.08,99.33,30.35,33.56,38.05
2014-09-03,3249.98,42.33,99.60,30.36,33.56,38.05
2014-09-04,3277.32,42.92,99.87,30.36,33.57,38.05
2014-09-05,3304.76,43.05,99.87,30.36,33.59,38.09
2014-09-09,3326.79,43.48,99.87,30.37,33.61,38.12
2014-09-10,3336.28,43.46,99.73,30.37,33.61,38.14
2014-09-11,3337.43,43.25,99.60,30.38,33.61,38.14
2014-09-12,3330.68,43.61,99.87,30.38,33.63,38.14
2014-09-15,3361.66,43.84,99.87,30.38,33.66,38.19
2014-09-16,3379.95,42.63,98.94,30.39,33.66,38.21
2014-09-17,3289.85,42.92,98.95,30.39,33.67,38.22
2014-09-18,3311.88,43.28,99.34,30.40,33.67,38.24
2014-09-19,3329.81,43.52,99.61,30.40,33.67,38.25
2014-09-22,3358.10,43.02,98.82,30.41,33.67,38.27
2014-09-23,3308.43,43.60,99.61,30.42,33.68,38.27
2014-09-24,3345.85,44.11,99.87,30.42,33.70,38.28
2014-09-25,3396.85,44.19,99.87,30.43,33.72,38.30
2014-09-26,3394.84,44.37,99.87,30.44,33.73,38.30
2014-09-29,3403.22,44.83,99.87,30.45,33.74,38.30
2014-09-30,3428.75,45.43,99.87,30.45,33.74,38.32
2014-10-08,3444.72,45.94,99.87,30.46,33.74,38.33
2014-10-09,3489.71,45.97,99.87,30.46,33.76,38.34
2014-10-10,3499.16,45.64,99.61,30.47,33.77,38.36
2014-10-13,3482.06,45.66,99.61,30.47,33.78,38.37
2014-10-14,3474.64,45.62,99.35,30.48,33.78,38.38
2014-10-15,3464.74,45.94,99.61,30.48,33.84,38.42
2014-10-16,3483.46,44.86,98.97,30.49,33.91,38.47
2014-10-17,3442.78,44.41,98.71,30.49,33.92,38.51
2014-10-20,3419.32,44.95,98.97,30.49,33.93,38.53
2014-10-21,3454.64,44.61,98.59,30.49,33.94,38.54
2014-10-22,3425.04,44.12,98.07,30.50,33.94,38.55
2014-10-23,3393.29,43.46,97.05,30.50,33.95,38.56
2014-10-24,3348.92,43.73,97.70,30.50,33.97,38.56
2014-10-27,3350.71,43.99,97.83,30.50,33.98,38.58
2014-10-28,3351.84,45.29,98.98,30.50,33.99,38.59
2014-10-29,3429.54,45.68,99.49,30.51,34.01,38.60
2014-10-30,3477.86,45.63,99.11,30.51,34.03,38.61
2014-10-31,3489.96,45.91,99.49,30.51,34.05,38.62
2014-11-03,3510.72,46.10,99.87,30.52,34.08,38.63
2014-11-04,3533.41,45.88,99.24,30.53,34.09,38.65
2014-11-05,3523.30,45.70,99.11,30.55,34.11,38.68
2014-11-06,3515.16,46.22,99.87,30.56,34.12,38.71
2014-11-07,3531.78,45.93,99.24,30.57,34.14,38.74
2014-11-10,3511.74,46.10,99.62,30.58,34.17,38.76
2014-11-11,3566.40,44.67,97.35,30.60,34.20,38.82
2014-11-12,3499.26,45.60,97.98,30.61,34.28,38.86
2014-11-13,3552.15,45.15,97.61,30.63,34.36,38.86
2014-11-14,3519.25,45.09,97.49,30.64,34.37,38.87
2014-11-17,3514.63,45.50,97.87,30.65,34.38,38.93
2014-11-18,3528.76,45.50,97.74,30.66,34.39,38.94
2014-11-19,3519.92,45.70,98.62,30.66,34.39,38.95
2014-11-20,3529.70,45.68,98.38,30.67,34.41,38.97
2014-11-21,3526.77,46.07,99.50,30.68,34.43,38.98
2014-11-24,3575.87,46.32,99.88,30.69,34.44,39.01
2014-11-25,3641.00,46.80,99.88,30.69,34.44,39.05
2014-11-26,3694.15,46.81,99.88,30.70,34.44,39.14
2014-11-27,3730.45,46.84,99.88,30.70,34.44,39.25
2014-11-28,3765.20,46.54,99.50,30.71,34.45,39.26
2014-12-01,3801.61,46.33,99.38,30.71,34.45,39.27
2014-12-02,3789.73,46.88,99.88,30.71,34.47,39.28
2014-12-03,3879.90,47.51,99.88,30.71,34.49,39.28
2014-12-04,3928.62,48.06,99.88,30.71,34.50,39.28
2014-12-05,4051.31,47.00,99.63,30.71,34.50,39.30
2014-12-08,4018.93,47.52,99.75,30.71,34.52,39.30
2014-12-09,4115.81,45.68,96.80,30.72,34.54,39.31
2014-12-10,3935.36,47.21,99.51,30.72,34.56,39.32
2014-12-11,4074.05,47.59,99.75,30.73,34.58,39.34
2014-12-12,4078.68,47.98,99.75,30.73,34.59,39.39
2014-12-15,4105.88,48.43,99.88,30.73,34.60,39.39
2014-12-16,4153.42,48.41,99.76,30.74,34.61,39.44
2014-12-17,4210.72,47.67,99.39,30.74,34.61,39.48
2014-12-18,4225.94,47.94,99.39,30.75,34.61,39.49
2014-12-19,4212.88,47.93,99.27,30.75,34.62,39.49
2014-12-22,4217.02,45.56,95.13,30.76,34.62,39.50
2014-12-23,4136.18,45.11,94.41,30.76,34.63,39.51
2014-12-24,4055.34,45.61,95.27,30.77,34.63,39.51
2014-12-25,4027.01,46.32,97.58,30.77,34.63,39.52
2014-12-26,4125.63,46.55,97.94,30.78,34.64,39.53
2014-12-29,4210.81,45.84,96.13,30.78,34.66,39.55
2014-12-30,4186.36,45.34,94.20,30.78,34.67,39.55
2014-12-31,4152.93,45.86,96.14,30.78,34.68,39.56
2015-01-05,4219.00,46.22,97.23,30.78,34.69,39.58
2015-01-06,4310.69,47.20,98.56,30.78,34.69,39.60
2015-01-07,4338.93,47.27,98.68,30.78,34.70,39.63
2015-01-08,4341.89,47.09,98.32,30.78,34.72,39.66
2015-01-09,4277.76,46.97,98.08,30.79,34.73,39.71
2015-01-12,4257.06,46.03,96.29,30.79,34.74,39.76
2015-01-13,4209.38,47.11,98.33,30.79,34.75,39.77
2015-01-14,4236.69,46.66,97.37,30.80,34.75,39.78
2015-01-15,4220.66,46.83,97.61,30.80,34.75,39.80
2015-01-16,4304.69,47.37,98.69,30.81,34.75,39.82
2015-01-19,4349.65,45.84,94.88,30.81,34.78,39.83
2015-01-20,4102.10,47.42,98.69,30.82,34.81,39.85
2015-01-21,4196.97,48.30,99.64,30.83,34.83,39.86
2015-01-22,4342.22,48.92,99.88,30.83,34.84,39.86
2015-01-23,4385.06,48.59,99.76,30.84,34.87,39.87
2015-01-26,4368.62,49.29,99.88,30.84,34.89,39.88
2015-01-27,4435.87,49.36,99.88,30.85,34.91,39.89
2015-01-28,4425.60,49.23,99.65,30.85,34.92,39.91
2015-01-29,4383.22,49.10,99.53,30.85,34.93,39.94
2015-01-30,4342.75,48.69,99.29,30.86,34.94,39.97
2015-02-02,4287.84,48.75,99.29,30.86,34.95,40.00
2015-02-03,4227.98,49.21,99.53,30.86,34.95,40.01
2015-02-04,4317.46,48.80,99.18,30.86,34.97,40.03
2015-02-05,4290.96,48.77,99.06,30.86,34.99,40.04
2015-02-06,4261.62,48.03,98.13,30.86,35.00,40.05
2015-02-09,4184.68,48.00,98.01,30.86,35.01,40.06
2015-02-10,4192.66,48.09,98.25,30.86,35.04,40.07
2015-02-11,4257.97,48.49,98.60,30.86,35.07,40.08
2015-02-12,4300.68,48.93,99.30,30.87,35.07,40.09
2015-02-13,4323.56,49.38,99.88,30.87,35.07,40.09
2015-02-16,4376.23,50.27,99.88,30.88,35.07,40.10
2015-02-17,4436.61,50.34,99.88,30.88,35.07,40.12
2015-02-25,4468.30,50.52,99.88,30.89,35.08,40.12
2015-02-26,4436.94,50.75,99.88,30.89,35.08,40.12
2015-02-27,4512.46,51.04,99.88,30.90,35.09,40.15
2015-03-02,4540.14,52.05,99.88,30.90,35.09,40.20
2015-03-03,4607.94,52.02,99.77,30.91,35.12,40.20
2015-03-04,4537.47,52.63,99.88,30.91,35.15,40.21
2015-03-05,4589.90,53.20,99.88,30.91,35.16,40.23
2015-03-06,4575.79,52.36,99.65,30.92,35.16,40.25
2015-03-09,4535.45,53.05,99.77,30.92,35.16,40.25
2015-03-10,4605.00,53.84,99.89,30.92,35.16,40.26
2015-03-11,4624.65,53.83,99.77,30.93,35.17,40.27
2015-03-12,4625.73,53.20,99.54,30.93,35.19,40.27
2015-03-13,4661.81,53.59,99.66,30.94,35.20,40.27
2015-03-16,4710.85,54.74,99.89,30.94,35.21,40.27
2015-03-17,4841.61,54.92,99.89,30.95,35.22,40.28
2015-03-18,4908.65,55.66,99.89,30.95,35.22,40.28
2015-03-19,5012.04,56.07,99.89,30.96,35.22,40.29
2015-03-20,5027.45,56.31,99.89,30.96,35.22,40.31
2015-03-23,5089.96,57.60,99.89,30.97,35.23,40.32
2015-03-24,5208.89,57.70,99.89,30.97,35.24,40.34
2015-03-25,5231.42,58.15,99.89,30.97,35.25,40.34
2015-03-26,5241.52,57.59,99.55,30.98,35.25,40.35
2015-03-27,5212.77,58.20,99.89,30.98,35.25,40.36
2015-03-30,5256.35,59.44,99.89,30.99,35.25,40.39
2015-03-31,5350.51,60.10,99.89,30.99,35.26,40.44
2015-04-01,5335.49,61.19,99.89,30.99,35.27,40.44
2015-04-02,5448.16,62.41,99.89,30.99,35.27,40.45
2015-04-03,5509.21,63.08,99.89,30.99,35.27,40.45
2015-04-07,5590.94,63.90,99.89,30.99,35.28,40.46
2015-04-08,5711.52,63.04,99.66,30.99,35.30,40.48
2015-04-09,5706.10,63.03,99.55,31.00,35.30,40.52
2015-04-10,5660.24,64.38,99.89,31.00,35.30,40.54
2015-04-13,5787.21,65.58,99.89,31.01,35.33,40.56
2015-04-14,5901.75,65.59,99.89,31.01,35.37,40.59
2015-04-15,5915.94,63.36,99.44,31.02,35.38,40.64
2015-04-16,5764.91,64.47,99.67,31.03,35.38,40.64
2015-04-17,5885.23,64.69,99.67,31.03,35.38,40.75
2015-04-20,5958.14,63.00,98.78,31.04,35.38,40.82
2015-04-21,5852.96,65.48,99.67,31.04,35.39,40.83
2015-04-22,6023.42,65.97,99.89,31.05,35.40,40.84
2015-04-23,6188.01,66.75,99.89,31.05,35.42,40.88
2015-04-24,6224.56,66.10,99.78,31.06,35.44,40.90
2015-04-27,6205.16,66.16,99.78,31.06,35.45,40.91
2015-04-28,6300.93,64.23,98.78,31.07,35.47,40.93
2015-04-29,6167.86,64.75,99.12,31.07,35.47,40.97
2015-04-30,6257.59,64.67,98.90,31.08,35.48,40.98
2015-05-04,6258.61,65.06,99.12,31.08,35.48,41.00
2015-05-05,6307.57,63.58,98.24,31.09,35.49,41.03
2015-05-06,6086.06,63.03,97.80,31.09,35.50,41.07
2015-05-07,6028.22,62.86,97.48,31.10,35.51,41.15
2015-05-08,5912.67,64.02,98.36,31.10,35.52,41.16
2015-05-11,6094.72,65.55,99.23,31.10,35.53,41.20
2015-05-12,6324.11,65.44,99.02,31.11,35.55,41.24
2015-05-13,6440.47,65.80,99.45,31.11,35.56,41.26
2015-05-14,6450.72,65.85,99.45,31.11,35.56,41.28
2015-05-15,6453.70,65.12,98.69,31.12,35.56,41.28
2015-05-18,6384.32,65.58,99.02,31.13,35.57,41.29
2015-05-19,6435.07,66.19,99.78,31.14,35.58,41.34
2015-05-20,6623.78,66.35,99.78,31.15,35.59,41.43
2015-05-21,6715.71,68.45,99.89,31.16,35.60,41.59
2015-05-22,6903.76,69.17,99.89,31.16,35.61,41.61
2015-05-25,7026.53,71.07,99.89,31.16,35.61,41.64
2015-05-26,7202.85,72.17,99.89,31.16,35.62,41.66
2015-05-27,7409.93,72.16,99.78,31.16,35.63,41.68
2015-05-28,7451.34,69.34,99.57,31.16,35.64,41.72
2015-05-29,6993.60,69.57,99.57,31.16,35.66,41.74
2015-06-01,7047.31,72.16,99.78,31.16,35.66,41.83
2015-06-02,7402.48,73.26,99.89,31.17,35.66,41.95
2015-06-03,7624.02,73.54,99.89,31.17,35.67,42.06
2015-06-04,7643.01,74.68,99.89,31.17,35.69,42.08
2015-06-05,7655.22,74.59,99.79,31.17,35.70,42.08
2015-06-08,7748.37,74.31,99.68,31.17,35.71,42.09
2015-06-09,7755.74,74.42,99.68,31.18,35.73,42.19
2015-06-10,7731.52,75.28,99.89,31.18,35.75,42.35
2015-06-11,7813.59,76.54,99.89,31.18,35.75,42.44
2015-06-12,7891.57,76.78,99.89,31.18,35.75,42.58
2015-06-15,7984.43,76.66,99.79,31.18,35.75,42.63
2015-06-16,7830.24,75.08,99.47,31.18,35.76,42.75
2015-06-17,7549.98,75.46,99.57,31.18,35.77,42.92
2015-06-18,7686.79,74.25,98.83,31.18,35.77,42.92
2015-06-19,7411.90,71.03,98.09,31.18,35.78,43.00
2015-06-23,6943.04,72.28,98.52,31.18,35.80,43.04
2015-06-24,7048.74,72.97,98.52,31.18,35.80,43.13
2015-06-25,7195.77,71.48,97.99,31.18,35.80,43.26
2015-06-26,6932.39,67.56,97.25,31.18,35.81,43.28
2015-06-29,6377.07,64.30,94.93,31.18,35.82,43.42
2015-06-30,6044.15,67.20,97.15,31.18,35.85,43.46
2015-07-01,6374.83,64.73,95.26,31.19,35.88,43.47
2015-07-02,6038.69,62.01,93.37,31.19,35.89,43.49
2015-07-03,5725.83,58.14,92.74,31.19,35.89,43.52
2015-07-06,5390.68,55.83,92.12,31.19,35.90,43.58
2015-07-07,5353.86,52.64,91.08,31.19,35.91,43.61
2015-07-08,5145.51,51.39,90.57,31.19,35.91,43.66
2015-07-09,4900.42,52.78,91.10,31.19,35.92,43.75
2015-07-10,5144.13,53.67,91.53,31.19,35.94,43.84
2015-07-13,5386.22,56.45,92.37,31.19,35.96,43.96
2015-07-14,5598.64,58.88,93.01,31.19,35.98,44.06
2015-07-15,5610.20,57.09,92.28,31.20,36.01,44.11
2015-07-16,5375.38,57.89,92.60,31.20,36.02,44.13
2015-07-17,5437.81,60.87,93.24,31.20,36.03,44.19
2015-07-20,5691.55,61.34,93.35,31.20,36.03,44.33
2015-07-21,5768.49,62.20,93.46,31.20,36.04,44.39
2015-07-22,5830.52,62.81,93.57,31.20,36.05,44.49
2015-07-23,5869.74,64.31,94.82,31.20,36.05,44.62
2015-07-24,6026.95,63.45,94.20,31.20,36.06,44.67
2015-07-27,5940.26,60.25,92.66,31.20,36.07,44.80
2015-07-28,5478.88,59.20,92.36,31.20,36.08,44.85
2015-07-29,5375.72,61.00,92.78,31.20,36.08,44.90
2015-07-30,5590.31,60.08,92.37,31.20,36.09,44.98
2015-07-31,5433.40,59.35,92.17,31.20,36.11,45.09
2015-08-03,5380.01,56.41,90.95,31.21,36.11,45.11
2015-08-04,5270.29,59.85,92.29,31.22,36.12,45.13
2015-08-05,5507.63,59.42,92.09,31.23,36.12,45.21
2015-08-06,5433.98,59.67,92.21,31.24,36.12,45.30
2015-08-07,5400.55,61.27,92.93,31.25,36.12,45.34
2015-08-10,5547.11,63.28,94.06,31.25,36.12,45.41
2015-08-11,5811.70,63.38,94.17,31.26,36.12,45.47
2015-08-12,5822.53,62.67,93.16,31.26,36.13,45.50
2015-08-13,5748.50,63.79,94.39,31.27,36.14,45.51
2015-08-14,5871.15,63.96,94.50,31.27,36.14,45.56
2015-08-17,5898.59,65.09,95.62,31.27,36.14,45.59
2015-08-18,5963.36,61.28,92.37,31.27,36.15,45.61
2015-08-19,5561.44,62.20,92.68,31.27,36.16,45.61
2015-08-20,5674.28,60.65,91.78,31.27,36.16,45.62
2015-08-21,5490.65,57.02,89.86,31.27,36.16,45.63
2015-08-24,5215.02,53.50,88.55,31.27,36.16,45.64
2015-08-25,4788.03,49.72,86.94,31.28,36.18,45.65
2015-08-26,4442.48,47.96,84.63,31.28,36.20,45.67
2015-08-27,4334.14,49.42,86.87,31.29,36.22,45.68
2015-08-28,4530.14,52.42,87.89,31.29,36.24,45.68
2015-08-31,4764.94,50.02,86.90,31.29,36.25,45.68
2015-09-01,4684.96,47.03,82.98,31.29,36.26,45.69
2015-09-02,4529.78,46.30,81.59,31.30,36.26,45.70
2015-09-07,4466.57,47.20,83.22,31.30,36.26,45.73
2015-09-08,4421.33,49.32,86.45,31.30,36.27,45.84
2015-09-09,4575.43,51.27,87.46,31.30,36.28,45.84
2015-09-10,4701.48,49.93,86.77,31.30,36.30,45.85
2015-09-11,4637.70,50.42,87.09,31.30,36.31,45.87
2015-09-14,4657.69,47.06,82.60,31.30,36.34,45.89
2015-09-15,4450.35,44.33,76.82,31.30,36.36,45.88
2015-09-16,4245.27,47.44,83.43,31.30,36.38,45.90
2015-09-17,4490.13,46.84,81.95,31.30,36.39,45.92
2015-09-18,4407.81,47.49,83.47,31.30,36.39,45.93
2015-09-21,4449.18,49.09,85.77,31.30,36.40,45.94
2015-09-22,4570.03,49.49,86.58,31.30,36.41,45.94
2015-09-23,4604.73,48.74,85.10,31.30,36.41,45.96
2015-09-24,4533.30,49.92,86.71,31.30,36.41,46.01
2015-09-25,4581.45,47.65,83.45,31.31,36.41,46.05
2015-09-28,4463.49,48.85,85.35,31.31,36.41,46.08
2015-09-29,4521.85,48.07,84.17,31.31,36.42,46.10
2015-09-30,4440.56,48.36,84.39,31.31,36.42,46.10
2015-10-08,4460.10,50.02,86.87,31.31,36.42,46.17
2015-10-09,4615.69,50.67,87.38,31.31,36.43,46.22
2015-10-12,4681.41,52.69,88.37,31.31,36.44,46.24
2015-10-13,4852.99,53.18,88.58,31.31,36.44,46.30
2015-10-14,4886.24,52.62,88.00,31.31,36.44,46.32
2015-10-15,4829.10,54.33,89.29,31.31,36.46,46.32
2015-10-16,4962.58,54.80,89.40,31.31,36.48,46.32
2015-10-19,5036.52,54.88,89.41,31.31,36.48,46.37
2015-10-20,5036.65,55.36,89.52,31.31,36.49,46.54
2015-10-21,5114.45,53.17,88.16,31.31,36.51,46.55
2015-10-22,4875.25,54.78,89.15,31.32,36.53,46.62
2015-10-23,5009.16,55.08,89.45,31.32,36.56,46.72
2015-10-26,5118.84,56.31,89.85,31.33,36.59,46.80
2015-10-27,5151.29,56.13,89.77,31.33,36.59,46.81
2015-10-28,5174.62,55.70,89.48,31.33,36.60,46.83
2015-10-29,5065.55,56.40,89.98,31.33,36.60,46.84
2015-10-30,5096.52,56.56,90.18,31.34,36.60,46.84
2015-11-02,5090.64,56.50,90.10,31.34,36.62,46.85
2015-11-03,4989.70,56.28,89.52,31.34,36.63,46.88
2015-11-04,4978.49,58.41,91.09,31.34,36.63,46.95
2015-11-05,5221.36,58.62,91.09,31.34,36.63,46.99
2015-11-06,5274.37,59.77,91.68,31.34,36.63,47.01
2015-11-09,5401.92,59.76,91.59,31.34,36.63,47.04
2015-11-10,5481.53,60.36,92.08,31.34,36.64,47.06
2015-11-11,5498.48,60.76,92.19,31.35,36.64,47.08
2015-11-12,5551.08,60.73,92.10,31.35,36.64,47.10
2015-11-13,5533.36,59.98,91.53,31.36,36.65,47.15
2015-11-16,5445.36,61.54,92.79,31.36,36.66,47.20
2015-11-17,5526.14,60.71,91.93,31.37,36.67,47.20
2015-11-18,5497.87,59.78,91.17,31.37,36.70,47.21
2015-11-19,5419.62,61.09,92.33,31.37,36.72,47.25
2015-11-20,5542.24,61.53,92.72,31.38,36.72,47.31
2015-11-23,5592.71,61.52,92.63,31.38,36.73,47.38
2015-11-24,5555.00,61.78,92.83,31.38,36.73,47.42
2015-11-25,5587.51,62.25,93.12,31.38,36.73,47.44
2015-11-26,5668.74,61.87,92.75,31.38,36.73,47.47
2015-11-27,5636.34,58.92,89.90,31.38,36.74,47.50
2015-11-30,5306.07,59.45,90.29,31.38,36.75,47.51
2015-12-01,5330.91,60.23,91.06,31.38,36.75,47.52
2015-12-02,5345.86,59.62,90.21,31.38,36.75,47.58
2015-12-03,5402.59,60.95,91.74,31.38,36.75,47.63
2015-12-04,5496.62,60.16,90.89,31.38,36.78,47.66
2015-12-07,5439.65,60.94,91.66,31.38,36.81,47.72
2015-12-08,5488.94,59.56,89.87,31.38,36.81,47.93
2015-12-09,5385.93,58.55,89.03,31.39,36.81,47.94
2015-12-10,5384.63,58.81,89.13,31.40,36.84,47.95
2015-12-11,5371.41,58.31,88.76,31.40,36.86,47.97
2015-12-14,5335.84,60.80,91.51,31.41,36.86,47.98
2015-12-15,5456.51,61.09,91.89,31.42,36.86,48.00
2015-12-16,5484.63,61.28,92.18,31.42,36.88,48.02
2015-12-17,5503.52,62.54,93.32,31.42,36.89,48.05
2015-12-18,5635.12,62.58,93.33,31.42,36.89,48.06
2015-12-21,5633.02,63.49,94.46,31.42,36.90,48.07
2015-12-22,5722.03,63.78,94.56,31.42,36.91,48.09
2015-12-23,5760.29,62.84,93.35,31.42,36.91,48.26
2015-12-24,5711.29,62.91,93.45,31.42,36.91,48.34
2015-12-25,5685.59,63.51,94.39,31.43,36.92,48.38
2015-12-28,5716.56,62.44,92.71,31.43,36.94,48.41
2015-12-29,5576.04,63.01,93.46,31.43,36.96,48.43
2015-12-30,5631.47,63.33,93.94,31.43,36.96,48.48
2015-12-31,5670.35,62.71,92.82,31.43,36.96,48.55
2016-01-04,5592.64,59.68,88.92,31.44,36.96,48.63
2016-01-05,5156.02,59.21,88.19,31.44,36.96,48.70
2016-01-06,5101.97,59.82,89.22,31.44,36.98,48.74
2016-01-07,5219.81,56.20,85.70,31.44,36.99,48.75
2016-01-08,4809.71,56.85,86.46,31.45,37.00,48.76
2016-01-11,4874.65,53.59,83.97,31.45,37.00,48.78
2016-01-12,4571.97,53.80,84.17,31.46,37.00,48.81
2016-01-13,4583.36,51.83,82.42,31.46,37.00,48.85
2016-01-14,4446.67,53.52,83.83,31.47,37.00,48.91
2016-01-15,4578.46,51.41,82.27,31.48,37.01,48.93
2016-01-18,4420.99,52.90,83.21,31.48,37.01,48.99
2016-01-19,4478.99,54.20,84.42,31.49,37.01,49.09
2016-01-20,4634.16,53.75,84.07,31.50,37.02,49.10
2016-01-21,4583.39,52.45,82.52,31.50,37.02,49.19
2016-01-22,4414.23,53.25,83.55,31.51,37.02,49.22
2016-01-25,4474.63,53.47,83.56,31.51,37.02,49.25
2016-01-26,4514.41,50.48,81.19,31.52,37.04,49.30
2016-01-27,4204.88,49.75,80.48,31.52,37.06,49.32
2016-01-28,4169.19,47.63,77.11,31.52,37.07,49.31
2016-01-29,4013.12,49.38,80.05,31.53,37.08,49.34
2016-02-01,4154.91,49.01,79.34,31.53,37.09,49.34
2016-02-02,4097.08,50.41,81.10,31.54,37.10,49.36
2016-02-03,4218.69,50.64,81.39,31.54,37.11,49.38
2016-02-04,4224.52,51.75,81.95,31.54,37.11,49.38
2016-02-05,4299.54,51.65,81.88,31.54,37.11,49.40
2016-02-15,4261.11,51.51,81.80,31.55,37.12,49.45
2016-02-16,4252.90,53.11,83.18,31.55,37.12,49.54
2016-02-17,4412.03,53.56,83.92,31.55,37.13,49.72
2016-02-18,4465.17,53.57,83.94,31.55,37.14,49.74
2016-02-19,4453.40,53.90,84.59,31.55,37.14,49.85
2016-02-22,4466.16,54.83,85.05,31.56,37.14,49.92
2016-02-23,4561.69,54.55,84.71,31.56,37.14,49.95
2016-02-24,4528.73,54.65,84.72,31.56,37.14,50.02
2016-02-25,4550.35,51.44,81.21,31.57,37.14,50.02
2016-02-26,4227.46,51.36,80.96,31.57,37.15,50.17
2016-02-29,4241.59,48.61,77.55,31.58,37.16,50.12
2016-03-01,4056.61,49.94,79.73,31.58,37.16,50.07
2016-03-02,4140.27,52.11,81.82,31.59,37.17,50.27
2016-03-03,4330.47,52.02,81.65,31.59,37.17,50.33
2016-03-04,4340.99,50.48,80.14,31.59,37.17,50.38
2016-03-07,4280.62,51.75,81.42,31.60,37.19,50.41
2016-03-08,4343.78,52.42,81.97,31.60,37.20,50.43
2016-03-09,4361.63,51.28,80.65,31.60,37.20,50.48
2016-03-10,4283.77,50.61,80.13,31.60,37.20,50.48
2016-03-11,4207.43,50.45,79.79,31.60,37.21,50.48
2016-03-14,4203.89,51.86,81.50,31.61,37.22,50.50
2016-03-15,4317.66,51.57,81.07,31.61,37.22,50.54
2016-03-16,4303.37,50.98,80.29,31.61,37.22,50.61
2016-03-17,4287.42,52.60,82.26,31.61,37.24,50.63
2016-03-18,4392.54,53.94,84.59,31.61,37.26,50.66
2016-03-21,4514.16,54.93,85.50,31.61,37.27,50.70
2016-03-22,4631.23,54.88,85.24,31.61,37.27,50.80
2016-03-23,4610.20,55.54,85.70,31.61,37.28,50.98
2016-03-24,4643.03,55.49,85.63,31.61,37.28,51.03
2016-03-25,4570.48,55.31,85.46,31.61,37.28,51.18
2016-03-28,4600.65,55.24,85.39,31.61,37.29,51.27
2016-03-29,4568.76,54.39,84.34,31.61,37.30,51.30
2016-03-30,4496.18,55.90,86.03,31.61,37.31,51.36
2016-03-31,4641.47,56.23,86.31,31.61,37.31,51.38
2016-04-01,4650.48,56.35,86.58,31.61,37.31,51.40
2016-04-05,4639.56,57.20,87.30,31.62,37.31,51.42
2016-04-06,4738.23,57.95,87.67,31.62,37.32,51.45
2016-04-07,4749.75,57.12,87.15,31.62,37.33,51.51
2016-04-08,4677.99,56.94,86.90,31.62,37.33,51.56
2016-04-11,4640.20,58.59,88.22,31.62,37.34,51.62
2016-04-12,4725.52,58.41,87.97,31.63,37.34,51.69
2016-04-13,4698.08,58.70,88.33,31.63,37.41,51.75
2016-04-14,4763.06,59.55,89.13,31.63,37.48,51.75
2016-04-15,4802.24,59.34,88.70,31.63,37.49,51.81
2016-04-18,4799.42,58.57,87.93,31.63,37.50,51.85
2016-04-19,4732.40,58.70,88.11,31.64,37.51,51.92
2016-04-20,4748.91,56.61,86.20,31.64,37.52,52.02
